address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification
4781328,,,,,,,,,sub_48F510,8.0,2.0,2.0,10.0,7799889f69413e104b4c6143d484eb206491632b,f4233b815249295e95c625dfb4195fd961b6a693,goto mov mov sub ldx mov mov mov mov jmp,right_only,added_in_patched
4781336,,,,,,,,,sub_48F518,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,490c471e7e7741a3d2532b4a6113a0a2669f5864,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781376,,,,,,,,,sub_48F540,8.0,2.0,2.0,8.0,f4bcc68d87858bb3739cabd0327a0e5560acc522,2c6c3b5d9c2b7e43595970231e6c65cdf62a5cbd,mov sub mov mov mov call lea jmp,right_only,added_in_patched
4781384,,,,,,,,,sub_48F548,37.0,2.0,2.0,23.0,b64b9f63e1bbdc8e3b67d8e1335c1903461571cb,522157c7d2a91c27849b10a100f4ac3e40d7a09d,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov xor call mov jmp,right_only,added_in_patched
4781424,,,,,,,,,sub_48F570,127.0,18.0,38.0,300.0,3be81eafc517f7284a1b2acebe4feb678da47098,02faa8f83c8844b0ce6113a03aa059cef37f5ffb,goto jcnd jcnd jcnd jcnd jcnd jcnd jz jcnd jcnd goto goto goto goto goto goto jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov les mov scasb jnz mov aaa daa out xorps imul scasd jno loope loop mov insb adc retf mov mov call mov mov mov mov sub ldx mov and mov mov setz setp sets stx,right_only,added_in_patched
4781435,,,,,,,,,sub_48F57B,8.0,2.0,2.0,8.0,f4bcc68d87858bb3739cabd0327a0e5560acc522,243909f5728f3c053cb242fc2a907f23b6e20cdd,mov sub mov mov mov call lea jmp,right_only,added_in_patched
4781443,,,,,,,,,sub_48F583,40.0,2.0,2.0,23.0,b64b9f63e1bbdc8e3b67d8e1335c1903461571cb,24fc1f92e3e579bc9c68b697dc7ab5dc0554b69c,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov xor call mov jmp,right_only,added_in_patched
4781488,,,,,,,,,sub_48F5B0,124.0,18.0,38.0,300.0,3be81eafc517f7284a1b2acebe4feb678da47098,156d4968cc44d37447f727049b172545fbc06110,goto jcnd jcnd jcnd jcnd jcnd jcnd jz jcnd jcnd goto goto goto goto goto goto jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov les mov scasb jnz mov aaa daa out xorps imul scasd jno loope loop mov insb adc retf mov mov call mov mov mov mov sub ldx mov and mov mov setz setp sets stx,right_only,added_in_patched
4781496,,,,,,,,,sub_48F5B8,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,b648ee8e5065b895c919ae43218dac8def7d30ee,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781536,,,,,,,,,sub_48F5E0,8.0,2.0,2.0,10.0,7799889f69413e104b4c6143d484eb206491632b,7d96e67c375145ad3929807ac1ec601410c14113,goto mov mov sub ldx mov mov mov mov jmp,right_only,added_in_patched
4781544,,,,,,,,,sub_48F5E8,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,3005e9b5300f912b31d90ca75787b7e7183d1dce,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781584,,,,,,,,,sub_48F610,38.0,6.0,10.0,14.0,369a18950bf8aab1a8dc21ffa0f9c4f4595ea46c,0a50037264b865f971d02c55d8db512f5f282c9b,jz cli xchg das rol retf mov and jz and mov add jmp retn,right_only,added_in_patched
4781612,,,,,,,,,sub_48F62C,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,14fd231980e5e36b6ebbd9a1e6a2bf9508844b21,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4781648,,,,,,,,,sub_48F650,127.0,18.0,38.0,300.0,3be81eafc517f7284a1b2acebe4feb678da47098,98253d046bd3daafb4e06e03be85af54f3a94796,goto jcnd jcnd jcnd jcnd jcnd jcnd jz jcnd jcnd goto goto goto goto goto goto jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov les mov scasb jnz mov aaa daa out xorps imul scasd jno loope loop mov insb adc retf mov mov call mov mov mov mov sub ldx mov and mov mov setz setp sets stx,right_only,added_in_patched
4781659,,,,,,,,,sub_48F65B,8.0,2.0,2.0,8.0,f4bcc68d87858bb3739cabd0327a0e5560acc522,243909f5728f3c053cb242fc2a907f23b6e20cdd,mov sub mov mov mov call lea jmp,right_only,added_in_patched
4781667,,,,,,,,,sub_48F663,127.0,18.0,38.0,300.0,3be81eafc517f7284a1b2acebe4feb678da47098,02faa8f83c8844b0ce6113a03aa059cef37f5ffb,goto jcnd jcnd jcnd jcnd jcnd jcnd jz jcnd jcnd goto goto goto goto goto goto jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov les mov scasb jnz mov aaa daa out xorps imul scasd jno loope loop mov insb adc retf mov mov call mov mov mov mov sub ldx mov and mov mov setz setp sets stx,right_only,added_in_patched
4781678,,,,,,,,,sub_48F66E,8.0,2.0,2.0,8.0,f4bcc68d87858bb3739cabd0327a0e5560acc522,d277b5b0903d3f96ada66afa1c3ec7b0da7917f8,mov sub mov mov mov call lea jmp,right_only,added_in_patched
4781686,,,,,,,,,sub_48F676,40.0,2.0,2.0,23.0,b64b9f63e1bbdc8e3b67d8e1335c1903461571cb,a3c996007857ddd33d84fcbaf6af0ce487d1cc8d,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov xor call mov jmp,right_only,added_in_patched
4781728,,,,,,,,,sub_48F6A0,127.0,18.0,38.0,300.0,3be81eafc517f7284a1b2acebe4feb678da47098,f5817cbedfea99a8aa63c3524517218b566db068,goto jcnd jcnd jcnd jcnd jcnd jcnd jz jcnd jcnd goto goto goto goto goto goto jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov les mov scasb jnz mov aaa daa out xorps imul scasd jno loope loop mov insb adc retf mov mov call mov mov mov mov sub ldx mov and mov mov setz setp sets stx,right_only,added_in_patched
4781739,,,,,,,,,sub_48F6AB,8.0,2.0,2.0,8.0,f4bcc68d87858bb3739cabd0327a0e5560acc522,243909f5728f3c053cb242fc2a907f23b6e20cdd,mov sub mov mov mov call lea jmp,right_only,added_in_patched
4781747,,,,,,,,,sub_48F6B3,127.0,18.0,38.0,300.0,3be81eafc517f7284a1b2acebe4feb678da47098,f46a3a0cd4b79d62252e4906eeda376cb09489ba,goto jcnd jcnd jcnd jcnd jcnd jcnd jz jcnd jcnd goto goto goto goto goto goto jz cli mov and scasd jb scasb fcmovb lds cli fisubr scasd and fld into mov fcmovb js cmp xor cmpsd pop xchg mov jbe push out inc mov les mov scasb jnz mov aaa daa out xorps imul scasd jno loope loop mov insb adc retf mov mov call mov mov mov mov sub ldx mov and mov mov setz setp sets stx,right_only,added_in_patched
4781758,,,,,,,,,sub_48F6BE,8.0,2.0,2.0,8.0,f4bcc68d87858bb3739cabd0327a0e5560acc522,d277b5b0903d3f96ada66afa1c3ec7b0da7917f8,mov sub mov mov mov call lea jmp,right_only,added_in_patched
4781766,,,,,,,,,SEH_790880,40.0,2.0,2.0,23.0,b64b9f63e1bbdc8e3b67d8e1335c1903461571cb,0db32b3492ab8f838585e90c1696c6fc5651a5d1,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov xor call mov jmp,right_only,added_in_patched
