idx,legit_addr,legit_disasm,patched_addr,patched_disasm,same_line,legit_addr_hex,patched_addr_hex
2012,4763799,"mov    ebp.4, et1.4",,,False,0x0048B097,
2013,4763799,"sub    et1.4, #0x4A0.4, et1.4",,,False,0x0048B097,
2014,4763799,"mov    et1.4, ecx.4",,,False,0x0048B097,
2015,4763805,"mov    #0x48B0A2.4, ett.4",,,False,0x0048B09D,
2016,4763805,nop,,,False,0x0048B09D,
2017,4763805,nop,,,False,0x0048B09D,
2018,4763805,"mov    cs.2, seg.2",,,False,0x0048B09D,
2019,4763805,"mov    #0x402A30.4, eoff.4",,,False,0x0048B09D,
2020,4763805,call   $unknown_libname_6,,,False,0x0048B09D,
2021,4763810,nop,,,False,0x0048B0A2,
2022,4763810,push   eax.4,,,False,0x0048B0A2,
2023,4763811,"mov    ebp.4, et1.4",,,False,0x0048B0A3,
2024,4763811,"sub    et1.4, #0x478.4, et1.4",,,False,0x0048B0A3,
2025,4763811,"mov    et1.4, ecx.4",,,False,0x0048B0A3,
2026,4763817,"mov    #0x48B0AE.4, ett.4",,,False,0x0048B0A9,
2027,4763817,nop,,,False,0x0048B0A9,
2028,4763817,nop,,,False,0x0048B0A9,
2029,4763817,"mov    cs.2, seg.2",,,False,0x0048B0A9,
2030,4763817,"mov    #0x4095F0.4, eoff.4",,,False,0x0048B0A9,
2031,4763817,call   $sub_4095F0,,,False,0x0048B0A9,
2032,4763822,"mov    #0xF.1, t1.1",,,False,0x0048B0AE,
2033,4763822,"mov    t1.1, t0.1",,,False,0x0048B0AE,
2034,4763822,"mov    ebp.4, eoff.4",,,False,0x0048B0AE,
2035,4763822,"mov    ss.2, seg.2",,,False,0x0048B0AE,
2036,4763822,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B0AE,
2037,4763822,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B0AE,
2038,4763826,"mov    ebp.4, et1.4",,,False,0x0048B0B2,
2039,4763826,"sub    et1.4, #0x4A0.4, et1.4",,,False,0x0048B0B2,
2040,4763826,"mov    et1.4, ecx.4",,,False,0x0048B0B2,
2041,4763832,"mov    #0x48B0BD.4, ett.4",,,False,0x0048B0B8,
2042,4763832,nop,,,False,0x0048B0B8,
2043,4763832,nop,,,False,0x0048B0B8,
2044,4763832,"mov    cs.2, seg.2",,,False,0x0048B0B8,
2045,4763832,"mov    #0x4028D0.4, eoff.4",,,False,0x0048B0B8,
2046,4763832,"call   $""?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_""",,,False,0x0048B0B8,
2047,4763837,"mov    cs.2, seg.2",,,False,0x0048B0BD,
2048,4763837,"mov    #0x48B119.4, eoff.4",,,False,0x0048B0BD,
2049,4763839,"mov    ebp.4, et1.4",,,False,0x0048B0BF,
2050,4763839,"sub    et1.4, #0x4A4.4, et1.4",,,False,0x0048B0BF,
2051,4763839,"mov    et1.4, ecx.4",,,False,0x0048B0BF,
2052,4763845,"mov    #0x48B0CA.4, ett.4",,,False,0x0048B0C5,
2053,4763845,nop,,,False,0x0048B0C5,
2054,4763845,nop,,,False,0x0048B0C5,
2055,4763845,"mov    cs.2, seg.2",,,False,0x0048B0C5,
2056,4763845,"mov    #0x402990.4, eoff.4",,,False,0x0048B0C5,
2057,4763845,call   $sub_402990,,,False,0x0048B0C5,
2058,4763850,"mov    #0x12.1, t1.1",,,False,0x0048B0CA,
2059,4763850,"mov    t1.1, t0.1",,,False,0x0048B0CA,
2060,4763850,"mov    ebp.4, eoff.4",,,False,0x0048B0CA,
2061,4763850,"mov    ss.2, seg.2",,,False,0x0048B0CA,
2062,4763850,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B0CA,
2063,4763850,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B0CA,
2064,4763854,"mov    ebp.4, eoff.4",,,False,0x0048B0CE,
2065,4763854,"mov    ss.2, seg.2",,,False,0x0048B0CE,
2066,4763854,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048B0CE,
2067,4763854,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048B0CE,
2068,4763854,"mov    et1.4, eax.4",,,False,0x0048B0CE,
2069,4763860,"mov    eax.4, eoff.4",,,False,0x0048B0D4,
2070,4763860,"mov    ds.2, seg.2",,,False,0x0048B0D4,
2071,4763860,"add    eoff.4, #0x484.4, eoff.4",,,False,0x0048B0D4,
2072,4763860,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048B0D4,
2073,4763860,"mov    et1.4, ecx.4",,,False,0x0048B0D4,
2074,4763866,nop,,,False,0x0048B0DA,
2075,4763866,push   ecx.4,,,False,0x0048B0DA,
2076,4763867,"mov    #0x136.4, et0.4",,,False,0x0048B0DB,
2077,4763867,nop,,,False,0x0048B0DB,
2078,4763867,push   #0x136.4,,,False,0x0048B0DB,
2079,4763872,"mov    ebp.4, et1.4",,,False,0x0048B0E0,
2080,4763872,"sub    et1.4, #0x4A4.4, et1.4",,,False,0x0048B0E0,
2081,4763872,"mov    et1.4, edx.4",,,False,0x0048B0E0,
2082,4763878,nop,,,False,0x0048B0E6,
2083,4763878,push   edx.4,,,False,0x0048B0E6,
2084,4763879,"mov    #0x48B0EC.4, ett.4",,,False,0x0048B0E7,
2085,4763879,nop,,,False,0x0048B0E7,
2086,4763879,nop,,,False,0x0048B0E7,
2087,4763879,"mov    cs.2, seg.2",,,False,0x0048B0E7,
2088,4763879,"mov    #0x48DF80.4, eoff.4",,,False,0x0048B0E7,
2089,4763879,call   $sub_48DF80,,,False,0x0048B0E7,
2090,4763884,"mov    eax.4, ecx.4",,,False,0x0048B0EC,
2091,4763886,"mov    #0x48B0F3.4, ett.4",,,False,0x0048B0EE,
2092,4763886,nop,,,False,0x0048B0EE,
2093,4763886,nop,,,False,0x0048B0EE,
2094,4763886,"mov    cs.2, seg.2",,,False,0x0048B0EE,
2095,4763886,"mov    #0x40E530.4, eoff.4",,,False,0x0048B0EE,
2096,4763886,call   $sub_40E530,,,False,0x0048B0EE,
2097,4763891,"mov    ebp.4, et1.4",,,False,0x0048B0F3,
2098,4763891,"sub    et1.4, #0x4A4.4, et1.4",,,False,0x0048B0F3,
2099,4763891,"mov    et1.4, ecx.4",,,False,0x0048B0F3,
2100,4763897,"mov    #0x48B0FE.4, ett.4",,,False,0x0048B0F9,
2101,4763897,nop,,,False,0x0048B0F9,
2102,4763897,nop,,,False,0x0048B0F9,
2103,4763897,"mov    cs.2, seg.2",,,False,0x0048B0F9,
2104,4763897,"mov    #0x402A30.4, eoff.4",,,False,0x0048B0F9,
2105,4763897,call   $unknown_libname_6,,,False,0x0048B0F9,
2106,4763902,nop,,,False,0x0048B0FE,
2107,4763902,push   eax.4,,,False,0x0048B0FE,
2108,4763903,"mov    ebp.4, et1.4",,,False,0x0048B0FF,
2109,4763903,"sub    et1.4, #0x478.4, et1.4",,,False,0x0048B0FF,
2110,4763903,"mov    et1.4, ecx.4",,,False,0x0048B0FF,
2111,4763909,"mov    #0x48B10A.4, ett.4",,,False,0x0048B105,
2112,4763909,nop,,,False,0x0048B105,
2113,4763909,nop,,,False,0x0048B105,
2114,4763909,"mov    cs.2, seg.2",,,False,0x0048B105,
2115,4763909,"mov    #0x4095F0.4, eoff.4",,,False,0x0048B105,
2116,4763909,call   $sub_4095F0,,,False,0x0048B105,
2117,4763914,"mov    #0xF.1, t1.1",,,False,0x0048B10A,
2118,4763914,"mov    t1.1, t0.1",,,False,0x0048B10A,
2119,4763914,"mov    ebp.4, eoff.4",,,False,0x0048B10A,
2120,4763914,"mov    ss.2, seg.2",,,False,0x0048B10A,
2121,4763914,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B10A,
2122,4763914,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B10A,
2123,4763918,"mov    ebp.4, et1.4",,,False,0x0048B10E,
2124,4763918,"sub    et1.4, #0x4A4.4, et1.4",,,False,0x0048B10E,
2125,4763918,"mov    et1.4, ecx.4",,,False,0x0048B10E,
2126,4763924,"mov    #0x48B119.4, ett.4",,,False,0x0048B114,
2127,4763924,nop,,,False,0x0048B114,
2128,4763924,nop,,,False,0x0048B114,
2129,4763924,"mov    cs.2, seg.2",,,False,0x0048B114,
2130,4763924,"mov    #0x4028D0.4, eoff.4",,,False,0x0048B114,
2131,4763924,"call   $""?isActive@QBluetoothDeviceDiscoveryAgent@@QBE_NXZ_""",,,False,0x0048B114,
2132,4763929,"mov    ebp.4, et1.4",,,False,0x0048B119,
2133,4763929,"sub    et1.4, #0x498.4, et1.4",,,False,0x0048B119,
2134,4763929,"mov    et1.4, ecx.4",,,False,0x0048B119,
2135,4763935,"mov    #0x48B124.4, ett.4",,,False,0x0048B11F,
2136,4763935,nop,,,False,0x0048B11F,
2137,4763935,nop,,,False,0x0048B11F,
2138,4763935,"mov    cs.2, seg.2",,,False,0x0048B11F,
2139,4763935,"mov    #0x402990.4, eoff.4",,,False,0x0048B11F,
2140,4763935,call   $sub_402990,,,False,0x0048B11F,
2141,4763940,"mov    #0x13.1, t1.1",,,False,0x0048B124,
2142,4763940,"mov    t1.1, t0.1",,,False,0x0048B124,
2143,4763940,"mov    ebp.4, eoff.4",,,False,0x0048B124,
2144,4763940,"mov    ss.2, seg.2",,,False,0x0048B124,
2145,4763940,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B124,
2146,4763940,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B124,
2147,4763944,"mov    #0xFFFFFFFF.4, et0.4",,,False,0x0048B128,
2148,4763944,nop,,,False,0x0048B128,
2149,4763944,push   #0xFFFFFFFF.4,,,False,0x0048B128,
2150,4763946,"mov    &($unk_4A740C).4, et0.4",,,False,0x0048B12A,
2151,4763946,nop,,,False,0x0048B12A,
2152,4763946,push   et0.4,,,False,0x0048B12A,
2153,4763951,"mov    ebp.4, et1.4",,,False,0x0048B12F,
2154,4763951,"sub    et1.4, #0x47C.4, et1.4",,,False,0x0048B12F,
2155,4763951,"mov    et1.4, ecx.4",,,False,0x0048B12F,
2156,4763957,"mov    #0x48B13A.4, ett.4",,,False,0x0048B135,
2157,4763957,nop,,,False,0x0048B135,
2158,4763957,nop,,,False,0x0048B135,
2159,4763957,"mov    cs.2, seg.2",,,False,0x0048B135,
2160,4763957,"mov    #0x40E2E0.4, eoff.4",,,False,0x0048B135,
2161,4763957,call   $sub_40E2E0,,,False,0x0048B135,
2162,4763962,"mov    #0x14.1, t1.1",,,False,0x0048B13A,
2163,4763962,"mov    t1.1, t0.1",,,False,0x0048B13A,
2164,4763962,"mov    ebp.4, eoff.4",,,False,0x0048B13A,
2165,4763962,"mov    ss.2, seg.2",,,False,0x0048B13A,
2166,4763962,"sub    eoff.4, #4.4, eoff.4",,,False,0x0048B13A,
2167,4763962,"stx    t0.1, seg.2, eoff.4",,,False,0x0048B13A,
2168,4763966,"mov    ebp.4, eoff.4",,,False,0x0048B13E,
2169,4763966,"mov    ss.2, seg.2",,,False,0x0048B13E,
2170,4763966,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048B13E,
2171,4763966,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048B13E,
2172,4763966,"mov    et1.4, eax.4",,,False,0x0048B13E,
2173,4763972,"mov    eax.4, eoff.4",,,False,0x0048B144,
2174,4763972,"mov    ds.2, seg.2",,,False,0x0048B144,
2175,4763972,"add    eoff.4, #0x491.4, eoff.4",,,False,0x0048B144,
2176,4763972,"ldx    seg.2, eoff.4, t1.1",,,False,0x0048B144,
2177,4763972,"xdu    t1.1, ecx.4",,,False,0x0048B144,
2178,4763979,"mov    ecx.4, et0.4",,,False,0x0048B14B,
2179,4763979,"and    ecx.4, et0.4, et0.4",,,False,0x0048B14B,
2180,4763979,"mov    #0.1, cf.1",,,False,0x0048B14B,
2181,4763979,"mov    #0.1, of.1",,,False,0x0048B14B,
2182,4763979,"setz   et0.4, #0.4, zf.1",,,False,0x0048B14B,
2183,4763979,"setp   et0.4, #0.4, pf.1",,,False,0x0048B14B,
2184,4763979,"sets   et0.4, sf.1",,,False,0x0048B14B,
2185,4763981,"mov    cs.2, seg.2",,,False,0x0048B14D,
2186,4763981,"mov    #0x48B27E.4, eoff.4",,,False,0x0048B14D,
2187,4763981,"lnot   zf.1, tt.1",,,False,0x0048B14D,
2188,4763987,"mov    ebp.4, et1.4",,,False,0x0048B153,
2189,4763987,"sub    et1.4, #0x468.4, et1.4",,,False,0x0048B153,
2190,4763987,"mov    et1.4, ecx.4",,,False,0x0048B153,
2191,4763993,"mov    #0x48B15E.4, ett.4",,,False,0x0048B159,
2192,4763993,nop,,,False,0x0048B159,
2193,4763993,nop,,,False,0x0048B159,
2194,4763993,"mov    cs.2, seg.2",,,False,0x0048B159,
2195,4763993,"mov    #0x403360.4, eoff.4",,,False,0x0048B159,
2196,4763993,call   $sub_403360,,,False,0x0048B159,
2197,4763998,nop,,,False,0x0048B15E,
2198,4763998,push   eax.4,,,False,0x0048B15E,
2199,4763999,"mov    ebp.4, eoff.4",,,False,0x0048B15F,
2200,4763999,"mov    ss.2, seg.2",,,False,0x0048B15F,
2201,4763999,"sub    eoff.4, #0x458.4, eoff.4",,,False,0x0048B15F,
2202,4763999,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048B15F,
2203,4763999,"mov    et1.4, edx.4",,,False,0x0048B15F,
2204,4764005,"mov    edx.4, eoff.4",,,False,0x0048B165,
2205,4764005,"mov    ds.2, seg.2",,,False,0x0048B165,
2206,4764005,"add    eoff.4, #0x484.4, eoff.4",,,False,0x0048B165,
2207,4764005,"ldx    seg.2, eoff.4, et1.4",,,False,0x0048B165,
2208,4764005,"mov    et1.4, eax.4",,,False,0x0048B165,
2209,4764011,nop,,,False,0x0048B16B,
2210,4764011,push   eax.4,,,False,0x0048B16B,
2211,4764012,"mov    #0x12F.4, et0.4",,,False,0x0048B16C,
2212,4764012,nop,,,False,0x0048B16C,
2213,4764012,push   #0x12F.4,,,False,0x0048B16C,
2214,4764017,"mov    ebp.4, et1.4",,,False,0x0048B171,
2215,4764017,"sub    et1.4, #0x498.4, et1.4",,,False,0x0048B171,
2216,4764017,"mov    et1.4, ecx.4",,,False,0x0048B171,
2217,4764023,nop,,,False,0x0048B177,
2218,4764023,push   ecx.4,,,False,0x0048B177,
2219,4764024,"mov    #0x48B17D.4, ett.4",,,False,0x0048B178,
