address,name_legit,name_patched,size_legit,size_patched,nodes_legit,nodes_patched,edges_legit,edges_patched,inst_count_legit,inst_count_patched,mnemonic_sha1_legit,mnemonic_sha1_patched,disasm_sha1_legit,disasm_sha1_patched,mnemonic_preview_legit,mnemonic_preview_patched,_merge,classification,inst_delta,size_delta
4544048,sub_455630,sub_455630,10,10,1,1,0,0,21,21,02b56c8364e4c41704678af697c632dff681e331,02b56c8364e4c41704678af697c632dff681e331,888434ca1abe6083f9d86a6cfb6c00e42a00f9cd,888434ca1abe6083f9d86a6cfb6c00e42a00f9cd,push mov call retn nop push mov mov add ldx mov mov nop nop mov mov call nop pop mov icall,push mov call retn nop push mov mov add ldx mov mov nop nop mov mov call nop pop mov icall,both,same,,
4544058,"public: void Concurrency::details::SchedulerProxy::ToggleBorrowedState(struct Concurrency::details::SchedulerNode near *,unsigned int)","public: void Concurrency::details::SchedulerProxy::ToggleBorrowedState(struct Concurrency::details::SchedulerNode near *,unsigned int)",60,60,4,4,8,8,134,134,840476722c60e9fde8100d43d254897aac6116ab,840476722c60e9fde8100d43d254897aac6116ab,95e9b82fa4eb292ecdff727f7d50b8d24bdbe460,95e9b82fa4eb292ecdff727f7d50b8d24bdbe460,jcnd goto push mov mov mov push imul add cmp jz dec mov dec xor jmp inc mov mov inc mov pop pop retn mov mov mov add ldx mov mov mov add ldx mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov add ldx cfadd ofadd add setz setp sets mov mov mov add ldx mov setb seto sub setz setp sets mov mov seto sub setz setp sets mov,jcnd goto push mov mov mov push imul add cmp jz dec mov dec xor jmp inc mov mov inc mov pop pop retn mov mov mov add ldx mov mov mov add ldx mov mov mov add ldx mov mov xds xds mul mov setnz setnz und und und mov mov add ldx cfadd ofadd add setz setp sets mov mov mov add ldx mov setb seto sub setz setp sets mov mov seto sub setz setp sets mov,both,same,,
4544128,public: virtual void Concurrency::details::SchedulerProxy::UnbindContext(struct Concurrency::IExecutionContext near *),public: virtual void Concurrency::details::SchedulerProxy::UnbindContext(struct Concurrency::IExecutionContext near *),72,72,3,3,4,4,109,109,d43e461e103a48ef693f4e0fbd31000dd37e8df1,d43e461e103a48ef693f4e0fbd31000dd37e8df1,f9c1893cbe6ac386eb383654b3321c7609107b50,f9c1893cbe6ac386eb383654b3321c7609107b50,jcnd goto push mov sub push push mov test jz mov mov mov call mov call mov call pop pop leave retn push lea call push lea push call mov mov mov mov und und mov mov add ldx mov mov and mov mov setz setp sets mov mov mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall mov mov nop nop mov mov call nop pop,jcnd goto push mov sub push push mov test jz mov mov mov call mov call mov call pop pop leave retn push lea call push lea push call mov mov mov mov und und mov mov add ldx mov mov and mov mov setz setp sets mov mov mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall mov mov nop nop mov mov call nop pop,both,same,,
4544374,?RoInitialize@WinRT@details@Concurrency@@SAJW4RO_INIT_TYPE@@@Z_0,?RoInitialize@WinRT@details@Concurrency@@SAJW4RO_INIT_TYPE@@@Z_0,34,34,1,1,0,0,51,51,2b2c4b2a5be41ac49a5d78d3431a960423cfc945,2b2c4b2a5be41ac49a5d78d3431a960423cfc945,f7cb0f08a8a7f66d34b9ebb817b1e5fb0b3c150a,f7cb0f08a8a7f66d34b9ebb817b1e5fb0b3c150a,push mov push push call pop push mov mov call call pop pop retn mov mov mov ldx nop push mov nop nop mov mov call nop pop mov mov add ldx nop push mov mov mov nop nop mov mov ldx nop mov nop nop icall nop pop mov icall,push mov push push call pop push mov mov call call pop pop retn mov mov mov ldx nop push mov nop nop mov mov call nop pop mov mov add ldx nop push mov mov mov nop nop mov mov ldx nop mov nop nop icall nop pop mov icall,both,same,,
4544408,sub_455798,sub_455798,27,27,1,1,0,0,40,40,0f4c865af2ac68a591d7a6c9c5383c8d48973fa1,0f4c865af2ac68a591d7a6c9c5383c8d48973fa1,dc3f27574c1afd83fcea7e75d97dea1fe0687901,dc3f27574c1afd83fcea7e75d97dea1fe0687901,push push call pop mov mov call call pop retn mov mov ldx nop push mov nop nop mov mov call nop pop mov mov mov nop nop mov mov ldx nop mov nop nop icall nop pop mov icall,push push call pop mov mov call call pop retn mov mov ldx nop push mov nop nop mov mov call nop pop mov mov mov nop nop mov mov ldx nop mov nop nop icall nop pop mov icall,both,same,,
4544435,protected: Concurrency::details::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>(class Concurrency::details::ThreadProxyFactoryManager near *),protected: Concurrency::details::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>(class Concurrency::details::ThreadProxyFactoryManager near *),57,57,3,3,6,6,95,95,be41aac989848d3e27d73564eac03891cc6fb4d2,be41aac989848d3e27d73564eac03891cc6fb4d2,49c08509e5260c21097e33af2031d42c245afa74,49c08509e5260c21097e33af2031d42c245afa74,jcnd push mov push mov push push mov push push mov mov lea mov mov pop push call add sub jnz pop mov pop pop leave retn mov mov mov add ldx mov mov mov nop nop mov mov mov sub stx mov mov mov mov stx mov add mov mov mov add ldx mov mov mov mov add stx nop mov nop push mov nop nop mov mov ldx icall mov cfadd ofadd add setz setp sets mov mov,jcnd push mov push mov push push mov push push mov mov lea mov mov pop push call add sub jnz pop mov pop pop leave retn mov mov mov add ldx mov mov mov nop nop mov mov mov sub stx mov mov mov mov stx mov add mov mov mov add ldx mov mov mov mov add stx nop mov nop push mov nop nop mov mov ldx icall mov cfadd ofadd add setz setp sets mov mov,both,same,,
4544492,"public: Concurrency::details::FreeThreadProxy::FreeThreadProxy(struct Concurrency::details::IThreadProxyFactory near *,unsigned int)","public: Concurrency::details::FreeThreadProxy::FreeThreadProxy(struct Concurrency::details::IThreadProxyFactory near *,unsigned int)",53,53,1,1,0,0,106,106,9a9d421153506a362b27334d114a1404e65652ec,9a9d421153506a362b27334d114a1404e65652ec,95c42a614979ffc694cf3e2bc0eefcf84d1a7b5a,95c42a614979ffc694cf3e2bc0eefcf84d1a7b5a,push mov push push push push mov push mov call mov lea xor stosd stosd stosd xor and mov mov pop pop leave retn mov mov mov add ldx nop push mov mov mov add ldx nop push mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov add mov mov mov mov setz setp sets mov mov stx mov add mov mov stx mov add mov mov stx mov add mov mov,push mov push push push push mov push mov call mov lea xor stosd stosd stosd xor and mov mov pop pop leave retn mov mov mov add ldx nop push mov mov mov add ldx nop push mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov add mov mov mov mov setz setp sets mov mov stx mov add mov mov stx mov add mov mov stx mov add mov mov,both,same,,
4544545,protected: Concurrency::details::FreeThreadProxyFactory::FreeThreadProxyFactory(class Concurrency::details::ThreadProxyFactoryManager near *),protected: Concurrency::details::FreeThreadProxyFactory::FreeThreadProxyFactory(class Concurrency::details::ThreadProxyFactoryManager near *),42,42,1,1,0,0,57,57,374bc47558a70717ffeae6f8490d933b6437feef,374bc47558a70717ffeae6f8490d933b6437feef,6caa1d1f7e950051a88c871251dd8c04ae5f3137,6caa1d1f7e950051a88c871251dd8c04ae5f3137,push mov push push push mov mov call mov mov mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov mov mov mov mov add stx mov mov mov mov add stx nop pop mov add icall,push mov push push push mov mov call mov mov mov mov pop leave retn mov mov mov add ldx nop push mov mov mov mov sub stx mov nop nop mov mov call mov mov mov mov stx mov mov mov mov mov add stx mov mov mov mov add stx nop pop mov add icall,both,same,,
4545013,public: static class Concurrency::details::FreeThreadProxyFactory near * Concurrency::details::FreeThreadProxyFactory::CreateFactory(class Concurrency::details::ThreadProxyFactoryManager near *),public: static class Concurrency::details::FreeThreadProxyFactory near * Concurrency::details::FreeThreadProxyFactory::CreateFactory(class Concurrency::details::ThreadProxyFactoryManager near *),40,40,3,3,4,4,81,81,e2da5f87f0b1860455012ddcab94c1798419da22,e2da5f87f0b1860455012ddcab94c1798419da22,35e0ffdacf2bee125953c92604384d3430f64db7,35e0ffdacf2bee125953c92604384d3430f64db7,jcnd goto push mov push call push call mov pop test jz push mov call leave retn xor leave retn mov nop push mov nop nop mov mov call mov nop push mov nop nop mov mov call mov mov mov sub stx nop pop mov and mov mov setz setp sets mov mov mov mov add ldx nop push mov mov nop nop mov mov call nop pop mov icall mov mov mov setz setp sets nop pop mov,jcnd goto push mov push call push call mov pop test jz push mov call leave retn xor leave retn mov nop push mov nop nop mov mov call mov nop push mov nop nop mov mov call mov mov mov sub stx nop pop mov and mov mov setz setp sets mov mov mov mov add ldx nop push mov mov nop nop mov mov call nop pop mov icall mov mov mov setz setp sets nop pop mov,both,same,,
4545056,sub_455A20,sub_455A20,4,4,1,1,0,0,11,11,1c9d275126b160d1d022f7efa2700d7909572420,1c9d275126b160d1d022f7efa2700d7909572420,f26c8eda3e205f4c87935c6a049414835f9557d0,f26c8eda3e205f4c87935c6a049414835f9557d0,mov retn mov mov add ldx mov nop pop mov icall,mov retn mov mov add ldx mov nop pop mov icall,both,same,,
4545136,sub_455A70,sub_455A70,24,24,3,3,6,6,47,47,049b99b2ab424f83d62238c7cda672cddbc254ed,049b99b2ab424f83d62238c7cda672cddbc254ed,36335f7061c79ba053ca4927a32f2e947566f493,36335f7061c79ba053ca4927a32f2e947566f493,jcnd push mov mov mov cmp jz push call pop retn mov mov mov add ldx mov mov mov add ldx mov mov mov add ldx setb seto sub setz setp sets mov mov nop push mov nop nop mov mov call nop pop mov add icall,jcnd push mov mov mov cmp jz push call pop retn mov mov mov add ldx mov mov mov add ldx mov mov mov add ldx setb seto sub setz setp sets mov mov nop push mov nop nop mov mov call nop pop mov add icall,both,same,,
4545168,public: virtual void Concurrency::details::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>::ReclaimProxy(struct Concurrency::IThreadProxy near *),public: virtual void Concurrency::details::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>::ReclaimProxy(struct Concurrency::IThreadProxy near *),99,99,10,10,26,26,189,189,16600d9a7f9bc59cdebe2194949b04001a0da3a4,16600d9a7f9bc59cdebe2194949b04001a0da3a4,8ab9e28d823d231065c364fc26d177f892eada86,8ab9e28d823d231065c364fc26d177f892eada86,jcnd jcnd goto jcnd jcnd push mov push mov xor push mov mov cmp jz inc cmp jl jmp push lea lea push call movzx cmp jge lea push push call xor pop test jz mov push mov mov call mov call pop pop pop retn mov mov mov add ldx mov mov mov mov setz setp sets mov mov mov add ldx mov mov mul mov add ldx mov setb seto sub setz setp sets mov mov ofadd add,jcnd jcnd goto jcnd jcnd push mov push mov xor push mov mov cmp jz inc cmp jl jmp push lea lea push call movzx cmp jge lea push push call xor pop test jz mov push mov mov call mov call pop pop pop retn mov mov mov add ldx mov mov mov mov setz setp sets mov mov mov add ldx mov mov mul mov add ldx mov setb seto sub setz setp sets mov mov ofadd add,both,same,,
4545280,public: virtual void Concurrency::details::FreeThreadProxyFactory::ReclaimProxy(struct Concurrency::IThreadProxy near *),public: virtual void Concurrency::details::FreeThreadProxyFactory::ReclaimProxy(struct Concurrency::IThreadProxy near *),165,165,14,14,42,42,333,333,8c8f2580464c201ac501b45b0ad0415627aaa8b8,8c8f2580464c201ac501b45b0ad0415627aaa8b8,de6816090a446eec259fe58a25ebe7dab1c69ccd,de6816090a446eec259fe58a25ebe7dab1c69ccd,jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd push mov push mov push mov cmp jnz mov xor cmp jz inc cmp jl jmp push lea lea push call movzx cmp jge lea push push call cmp jz push call mov lea neg sbb and jz mov mov push mov mov call mov call mov lea neg sbb and jnz xor pop test jz mov push mov mov call mov call pop pop pop retn mov mov mov mov,jcnd jcnd jcnd goto jcnd jcnd jcnd jcnd jcnd push mov push mov push mov cmp jnz mov xor cmp jz inc cmp jl jmp push lea lea push call movzx cmp jge lea push push call cmp jz push call mov lea neg sbb and jz mov mov push mov mov call mov call mov lea neg sbb and jnz xor pop test jz mov push mov mov call mov call pop pop pop retn mov mov mov mov,both,same,,
4545456,sub_455BB0,sub_455BB0,10,10,1,1,0,0,33,33,615c4e0681c9f8fc159f6f892be5a6b40d704200,615c4e0681c9f8fc159f6f892be5a6b40d704200,3b520f2655483031cd30bb97e56fb04b095c9236,3b520f2655483031cd30bb97e56fb04b095c9236,xor inc xadd inc retn mov mov mov setz setp sets ofadd add setz setp sets mov mov add ldx mov setz setp sets ofadd add setz setp sets nop pop mov icall,xor inc xadd inc retn mov mov mov setz setp sets ofadd add setz setp sets mov mov add ldx mov setz setp sets ofadd add setz setp sets nop pop mov icall,both,same,,
4545472,public: virtual long Concurrency::details::FreeThreadProxyFactory::Release(void),public: virtual long Concurrency::details::FreeThreadProxyFactory::Release(void),45,45,4,4,10,10,91,91,aa5f33d5e187e1e87d8ca16119ce15d072f68459,aa5f33d5e187e1e87d8ca16119ce15d072f68459,6feccd1cd7407afcd125535bcacf931dc175f716,6feccd1cd7407afcd125535bcacf931dc175f716,jcnd jcnd push push mov or xadd dec jnz test jz mov push push mov mov call mov call pop pop mov pop retn mov mov or mov mov setz setp sets mov mov add ldx mov setz setp sets seto sub setz setp sets mov mov lnot mov and mov mov setz setp sets mov mov mov mov ldx mov nop push mov nop push mov mov add ldx mov mov mov nop nop mov mov ldx nop mov,jcnd jcnd push push mov or xadd dec jnz test jz mov push push mov mov call mov call pop pop mov pop retn mov mov or mov mov setz setp sets mov mov add ldx mov setz setp sets seto sub setz setp sets mov mov lnot mov and mov mov setz setp sets mov mov mov mov ldx mov nop push mov nop push mov mov add ldx mov mov mov nop nop mov mov ldx nop mov,both,same,,
4545520,"public: virtual struct Concurrency::IThreadProxy near * Concurrency::details::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>::RequestProxy(unsigned int,int)","public: virtual struct Concurrency::IThreadProxy near * Concurrency::details::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>::RequestProxy(unsigned int,int)",130,130,9,9,26,26,253,253,56ecf02f075aa9a2366838fc3bb8be421f3ca759,56ecf02f075aa9a2366838fc3bb8be421f3ca759,774366dd9704620cee082a38c9e8e85c251d8e54,774366dd9704620cee082a38c9e8e85c251d8e54,jcnd jcnd jcnd jcnd jcnd push mov push push mov mov push push xor mov lea mov cmp ja push call mov lea neg sbb and jnz mov mov add add mov cmp jl test jnz mov push mov mov call mov call mov test jz mov push push mov mov call mov call mov pop pop pop leave retn mov mov mov mov add ldx mov mov mov mov setz setp sets mov mov mov add mov mov mov,jcnd jcnd jcnd jcnd jcnd push mov push push mov mov push push xor mov lea mov cmp ja push call mov lea neg sbb and jnz mov mov add add mov cmp jl test jnz mov push mov mov call mov call mov test jz mov push push mov mov call mov call mov pop pop pop leave retn mov mov mov mov add ldx mov mov mov mov setz setp sets mov mov mov add mov mov mov,both,same,,
4545664,sub_455C80,sub_455C80,15,15,1,1,0,0,23,23,28d048d1dcaae5a878d599a169d5a8cf5c760d49,28d048d1dcaae5a878d599a169d5a8cf5c760d49,473dd6850e7859f1ff70c5fa43de43ec19d5a962,473dd6850e7859f1ff70c5fa43de43ec19d5a962,push mov mov call pop retn mov mov mov add ldx mov mov nop nop mov mov call nop pop mov add icall,push mov mov call pop retn mov mov mov add ldx mov mov nop nop mov mov call nop pop mov add icall,both,same,,
4545679,public: void Concurrency::details::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>::RetireThreadProxies(void),public: void Concurrency::details::ThreadProxyFactory<class Concurrency::details::FreeThreadProxy>::RetireThreadProxies(void),108,108,7,7,18,18,215,215,10cd35089ec90c779751db34e0cd524e3a182943,10cd35089ec90c779751db34e0cd524e3a182943,50ffaa94ae012651631def4db6f4dabff254c4cf,50ffaa94ae012651631def4db6f4dabff254c4cf,jcnd jcnd jcnd push mov sub push push mov push push pop lea mov mov mov push call mov lea neg sbb and jz mov mov mov push mov mov call mov call mov lea neg sbb and jnz mov mov add sub mov mov jnz pop pop pop leave retn mov mov mov mov und und mov mov nop nop nop mov mov add mov mov mov mov sub stx mov mov mov sub stx mov mov mov sub,jcnd jcnd jcnd push mov sub push push mov push push pop lea mov mov mov push call mov lea neg sbb and jz mov mov mov push mov mov call mov call mov lea neg sbb and jnz mov mov add sub mov mov jnz pop pop pop leave retn mov mov mov mov und und mov mov nop nop nop mov mov add mov mov mov mov sub stx mov mov mov sub stx mov mov mov sub,both,same,,
4545792,public: virtual void Concurrency::details::FreeThreadProxyFactory::ShutdownFactory(void),public: virtual void Concurrency::details::FreeThreadProxyFactory::ShutdownFactory(void),33,33,1,1,0,0,53,53,8d5babf349755628e9c2362be7f958d18bdb4cad,8d5babf349755628e9c2362be7f958d18bdb4cad,40b56f5bdb565cbca9106f1c98b41bf5b7950891,40b56f5bdb565cbca9106f1c98b41bf5b7950891,push push mov mov call mov mov mov call mov call pop pop retn mov mov mov mov mov add stx mov nop nop mov mov call mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall nop pop mov icall,push push mov mov call mov mov mov call mov call pop pop retn mov mov mov mov mov add stx mov nop nop mov mov call mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall nop pop mov icall,both,same,,
4545825,sub_455D21,sub_455D21,23,23,3,3,6,6,41,41,fea5096776769570028cfca50240e3e4db19d172,fea5096776769570028cfca50240e3e4db19d172,bba4c2637bfdb17a45acfa59d64e112a992f4ddd,bba4c2637bfdb17a45acfa59d64e112a992f4ddd,jcnd cmp jnz call shl mov retn mov mov ldx mov setb seto sub setz setp sets mov mov lnot mov nop nop mov mov call mov cfshl shl und setz setp sets mov mov mov stx nop pop mov icall,jcnd cmp jnz call shl mov retn mov mov ldx mov setb seto sub setz setp sets mov mov lnot mov nop nop mov mov call mov cfshl shl und setz setp sets mov mov mov stx nop pop mov icall,both,same,,
